success,day,name,code,debug_attempts,debug_suggestions,n_retreived_puzzles,keywords,concepts,time
False,25,baseline,,6,['The `calculate_column_heights_keys` function iterates through the rows in the wrong order. It should iterate from the bottom up in terms of row indices to correctly calculate height of keys. You should iterate the rows as `lines[schematic_height - 1 - row][col]` instead of `lines[row][col]`.'],1,"string manipulation,pattern matching,height calculation,schematic analysis","parsing,iteration,conditional logic",147.37883305549622
True,1,disable_preprocessing,"'''Advent of Code 2023 Day 1: Historian Hysteria
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
'''

import sys

def parse_input(input_file):
    """"""Parse the puzzle input from file into two lists of integers.

    Args:
        input_file (str): Path to the input file

    Returns:
        tuple(list[int], list[int]): Two lists containing the parsed integers.
    """"""
    list1 = []
    list2 = []

    try:
        with open(input_file, 'r') as f:
            for line in f:
                num1, num2 = map(int, line.strip().split())
                list1.append(num1)
                list2.append(num2)
    except FileNotFoundError:
        print(f""Error: The file '{input_file}' was not found."")
        sys.exit(1)
    except ValueError:
        print(f""Error: Invalid input format in '{input_file}'. Each line should contain two integers separated by whitespace."")
        sys.exit(1)

    return list1, list2


def calculate_total_distance(list1, list2):
    """"""Calculates the total distance between two lists of integers.

    Args:
        list1 (list[int]): The first list of integers.
        list2 (list[int]): The second list of integers.

    Returns:
        int: The total distance between the two lists.
    """"""
    total_distance = 0
    for i in range(len(list1)):
        total_distance += abs(list1[i] - list2[i])
    return total_distance


def solve_puzzle(input_file):
    """"""Solves the puzzle by parsing the input, sorting the lists, and calculating the total distance.

    Args:
        input_file (str): Path to the input file

    Returns:
        int: The total distance between the two lists.
    """"""
    list1, list2 = parse_input(input_file)
    list1.sort()
    list2.sort()
    total_distance = calculate_total_distance(list1, list2)
    return total_distance


def main():
    """"""Main function to execute the puzzle solution.""""""
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]
    result = solve_puzzle(input_file)
    print(result)


if __name__ == ""__main__"":
    main()",0,[],3,,,115.96558403968811
True,2,disable_preprocessing,"""""""
Advent of Code 2023 Day 2: Red-Nosed Reports
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List
import sys

def parse_input(input_file: str) -> List[List[int]]:
    """"""Parse the puzzle input from file into a list of reports, where each report is a list of integers.

    Args:
        input_file: Path to the input file

    Returns:
        A list of reports, where each report is a list of integers.
    """"""
    reports = []
    with open(input_file, 'r') as f:
        for line in f:
            report = [int(x) for x in line.strip().split()]
            reports.append(report)
    return reports


def is_gradually_increasing(report: List[int]) -> bool:
    """"""Check if a report is gradually increasing.

    Args:
        report: A list of integers representing a report.

    Returns:
        True if the report is gradually increasing, False otherwise.
    """"""
    if len(report) <= 1:
        return True
    for i in range(1, len(report)):
        if report[i] < report[i - 1] or not 1 <= report[i] - report[i - 1] <= 3:
            return False
    return True


def is_gradually_decreasing(report: List[int]) -> bool:
    """"""Check if a report is gradually decreasing.

    Args:
        report: A list of integers representing a report.

    Returns:
        True if the report is gradually decreasing, False otherwise.
    """"""
    if len(report) <= 1:
        return True
    for i in range(1, len(report)):
        if report[i] > report[i - 1] or not 1 <= report[i - 1] - report[i] <= 3:
            return False
    return True


def is_safe_report(report: List[int]) -> bool:
    """"""Determine if a report is safe.

    Args:
        report: A list of integers representing a report.

    Returns:
        True if the report is safe, False otherwise.
    """"""
    return is_gradually_increasing(report) or is_gradually_decreasing(report)


def count_safe_reports(reports: List[List[int]]) -> int:
    """"""Count the number of safe reports.

    Args:
        reports: A list of reports, where each report is a list of integers.

    Returns:
        The number of safe reports.
    """"""
    safe_count = 0
    for report in reports:
        if is_safe_report(report):
            safe_count += 1
    return safe_count


def main():
    """"""Main function to solve the puzzle.""""""
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]
    reports = parse_input(input_file)
    safe_reports_count = count_safe_reports(reports)
    print(safe_reports_count)


if __name__ == ""__main__"":
    main()
",0,[],3,,,57.86518335342407
True,3,disable_preprocessing,"""""""
Advent of Code 2023 Day 3: Mull It Over
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
import sys
import re
from typing import List, Tuple

def parse_input(input_file: str) -> str:
    """"""Parse the puzzle input from file into a string.

    Args:
        input_file: Path to the input file

    Returns:
        A string containing the corrupted memory.
    """"""
    try:
        with open(input_file, 'r') as f:
            return f.read().strip()
    except FileNotFoundError:
        print(f""Error: File not found: {input_file}"", file=sys.stderr)
        sys.exit(1)
    except Exception as e:
        print(f""Error reading input file: {e}"", file=sys.stderr)
        sys.exit(1)

def solve_part_one(corrupted_memory: str) -> int:
    """"""Solve part one of the puzzle.

    Args:
        corrupted_memory: A string representing the corrupted memory.

    Returns:
        The sum of the results of valid multiplications.
    """"""
    # Define the regular expression pattern
    pattern = r""mul\((\d{1,3}),(\d{1,3})\)""

    # Find all matches in the corrupted memory
    matches = re.findall(pattern, corrupted_memory)

    # Initialize the accumulator
    total_sum = 0

    # Iterate through the matches and accumulate the results
    for match in matches:
        try:
            x = int(match[0])
            y = int(match[1])

            # Validate that X and Y are within the valid range (0-999)
            if 0 <= x <= 999 and 0 <= y <= 999:
                total_sum += x * y
            else:
                # Skip invalid matches
                continue
        except ValueError as e:
            print(f""ValueError: {e}. Skipping match."", file=sys.stderr)
            continue # Skip if conversion to integer fails (shouldn't happen due to regex)

    return total_sum

def main():
    # Check command line arguments
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"", file=sys.stderr)
        return

    input_file = sys.argv[1]

    # Parse input
    corrupted_memory = parse_input(input_file)

    # Solve part one
    part_one_solution = solve_part_one(corrupted_memory)

    # ONLY PRINT THE RESULT, NO OTHER TEXT
    print(part_one_solution)

if __name__ == ""__main__"":
    main()
",0,[],3,,,62.282644510269165
True,4,disable_preprocessing,"""""""
Advent of Code 2023 Day 4: Ceres Search
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Tuple
import sys


def parse_input(input_file: str) -> List[List[str]]:
    """"""Parse the puzzle input from file into a 2D list of characters.

    Args:
        input_file: Path to the input file

    Returns:
        A 2D list of characters representing the grid.
    """"""
    grid = []
    with open(input_file, 'r') as f:
        for line in f:
            grid.append(list(line.strip()))
    return grid


def check_direction(grid: List[List[str]], row: int, col: int, word: str, direction: Tuple[int, int]) -> bool:
    """"""Check if the word exists starting from a given cell in a given direction.

    Args:
        grid: The 2D grid of characters.
        row: The starting row index.
        col: The starting column index.
        word: The word to search for.
        direction: A tuple representing the direction (row_delta, col_delta).

    Returns:
        True if the word is found, False otherwise.
    """"""
    row_delta, col_delta = direction
    current_word = """"
    current_row, current_col = row, col

    for _ in range(len(word)):
        if 0 <= current_row < len(grid) and 0 <= current_col < len(grid[0]):
            current_word += grid[current_row][current_col]
            if current_word == word:
                return True
            current_row += row_delta
            current_col += col_delta
        else:
            return False

    return False


def solve(grid: List[List[str]]) -> int:
    """"""Solve the puzzle and return the number of times ""XMAS"" appears in the grid.

    Args:
        grid: The 2D grid of characters.

    Returns:
        The number of times ""XMAS"" appears in the grid.
    """"""
    word = ""XMAS""
    directions = [(0, 1), (1, 0), (0, -1), (-1, 0), (1, 1), (-1, -1), (1, -1), (-1, 1)]
    count = 0

    for row in range(len(grid)):
        for col in range(len(grid[0])):
            for direction in directions:
                if check_direction(grid, row, col, word, direction):
                    count += 1

    return count


def main():
    """"""Main function to execute the solution.""""""
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]
    grid = parse_input(input_file)
    result = solve(grid)
    print(result)


if __name__ == ""__main__"":
    main()
",0,[],3,,,111.63131356239319
False,5,disable_preprocessing,,6,[],3,,,163.49075412750244
True,6,disable_preprocessing,"""""""
Advent of Code 2023 Day 6: Guard Gallivant
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Tuple, Set
import sys

def parse_input(input_file: str) -> Tuple[List[List[str]], int, int, int]:
    """"""Parse the puzzle input from file into a 2D grid, and find the guard's starting position and direction.

    Args:
        input_file: Path to the input file

    Returns:
        A tuple containing:
            - grid: 2D list of characters representing the map.
            - row: Starting row of the guard.
            - col: Starting column of the guard.
            - direction: Starting direction of the guard (0: up, 1: right, 2: down, 3: left).
    """"""
    with open(input_file, 'r') as f:
        lines = f.read().splitlines()

    grid = [list(line) for line in lines]
    row, col, direction = 0, 0, 0

    for r in range(len(grid)):
        for c in range(len(grid[r])):
            if grid[r][c] == '^':
                row, col = r, c
                direction = 0
                break
            elif grid[r][c] == '>':
                row, col = r, c
                direction = 1
                break
            elif grid[r][c] == 'v':
                row, col = r, c
                direction = 2
                break
            elif grid[r][c] == '<':
                row, col = r, c
                direction = 3
                break
        else:
            continue
        break

    return grid, row, col, direction


def solve(grid: List[List[str]], start_row: int, start_col: int, start_direction: int) -> int:
    """"""Simulate the guard's movement and count the number of distinct positions visited.

    Args:
        grid: 2D list of characters representing the map.
        start_row: Starting row of the guard.
        start_col: Starting column of the guard.
        start_direction: Starting direction of the guard (0: up, 1: right, 2: down, 3: left).

    Returns:
        The number of distinct positions visited by the guard.
    """"""
    rows = len(grid)
    cols = len(grid[0])
    row, col, direction = start_row, start_col, start_direction
    visited: Set[Tuple[int, int]] = set()
    visited.add((row, col))
    directions = [(-1, 0), (0, 1), (1, 0), (0, -1)]

    while 0 <= row < rows and 0 <= col < cols:
        next_row = row + directions[direction][0]
        next_col = col + directions[direction][1]

        if not (0 <= next_row < rows and 0 <= next_col < cols):
            break

        if grid[next_row][next_col] == '#':
            direction = (direction + 1) % 4
        else:
            row, col = next_row, next_col
            visited.add((row, col))

    return len(visited)


def main():
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]
    grid, start_row, start_col, start_direction = parse_input(input_file)
    distinct_positions = solve(grid, start_row, start_col, start_direction)
    print(distinct_positions)


if __name__ == ""__main__"":
    main()
",0,[],3,,,68.61943030357361
True,7,disable_preprocessing,"""""""
Advent of Code 2023 Day 7: Bridge Repair
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Tuple
import sys

def parse_input(input_file: str) -> List[Tuple[int, List[int]]]:
    """"""Parse the puzzle input from file into a list of (target, numbers) tuples.

    Args:
        input_file: Path to the input file

    Returns:
        A list of tuples, where each tuple contains (target_value, list_of_numbers).
    """"""
    equations = []
    with open(input_file, 'r') as f:
        for line in f:
            parts = line.strip().split(':')
            target = int(parts[0])
            numbers = [int(x) for x in parts[1].strip().split()]
            equations.append((target, numbers))
    return equations

def solve_equation(target: int, numbers: List[int]) -> bool:
    """"""Recursively checks if the equation can be solved with '+' or '*'.

    Args:
        target: The target value to reach.
        numbers: The list of numbers in the equation.

    Returns:
        True if the equation is solvable, False otherwise.
    """"""
    if not numbers:
        return False  # Should not happen if initial call is correct

    if len(numbers) == 1:
        return numbers[0] == target

    def solve_recursive(current_result: int, remaining_numbers: List[int]) -> bool:
        if not remaining_numbers:
            return current_result == target

        next_number = remaining_numbers[0]
        rest_of_numbers = remaining_numbers[1:]

        return solve_recursive(current_result + next_number, rest_of_numbers) or \
               solve_recursive(current_result * next_number, rest_of_numbers)

    return solve_recursive(numbers[0], numbers[1:])

def solve_part_one(equations: List[Tuple[int, List[int]]]) -> int:
    """"""Solves part one of the puzzle.

    Args:
        equations: A list of (target, numbers) tuples.

    Returns:
        The sum of the target values of the solvable equations.
    """"""
    total_sum = 0
    for target, numbers in equations:
        if solve_equation(target, numbers):
            total_sum += target
    return total_sum

def main():
    """"""Main function to read input, solve the puzzle, and print the result.""""""
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]

    # Parse input
    equations = parse_input(input_file)

    # Solve part one
    part_one_solution = solve_part_one(equations)

    # ONLY PRINT THE RESULT, NO OTHER TEXT
    print(part_one_solution)

if __name__ == ""__main__"":
    main()
",0,[],2,,,75.75689053535461
True,8,disable_preprocessing,"""""""
Advent of Code 2023 Day 8: Resonant Collinearity
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Dict, Tuple, Set, Optional
import sys
from collections import defaultdict, deque
import re


def parse_input(input_file: str) -> Tuple[List[List[str]], Dict[str, List[Tuple[int, int]]]]:
    """"""Parse the puzzle input from file into appropriate data structures.

    Args:
        input_file: Path to the input file

    Returns:
        A tuple containing:
            - map: A 2D list of characters representing the antenna map.
            - antennas: A dictionary where keys are antenna frequencies and values are lists of (row, column) tuples.
    """"""
    map_data: List[List[str]] = []
    antennas: Dict[str, List[Tuple[int, int]]] = defaultdict(list)

    with open(input_file, 'r') as f:
        for row, line in enumerate(f):
            line = line.strip()
            map_row: List[str] = list(line)
            map_data.append(map_row)
            for col, char in enumerate(line):
                if re.match(r'[a-zA-Z0-9]', char):
                    antennas[char].append((row, col))

    return map_data, antennas


def calculate_antinodes(map_data: List[List[str]], antennas: Dict[str, List[Tuple[int, int]]]) -> Set[Tuple[int, int]]:
    """"""Calculate the unique antinode locations.

    Args:
        map_data: A 2D list of characters representing the antenna map.
        antennas: A dictionary of lists of (row, column) tuples.

    Returns:
        A set of (row, column) tuples representing the unique antinode locations.
    """"""
    antinodes: Set[Tuple[int, int]] = set()
    map_height = len(map_data)
    map_width = len(map_data[0]) if map_height > 0 else 0

    for frequency, antenna_locations in antennas.items():
        for i in range(len(antenna_locations)):
            for j in range(i + 1, len(antenna_locations)):
                r1, c1 = antenna_locations[i]
                r2, c2 = antenna_locations[j]

                # Antinode 1
                row = 2 * r1 - r2
                col = 2 * c1 - c2
                if 0 <= row < map_height and 0 <= col < map_width:
                    antinodes.add((row, col))

                # Antinode 2
                row = 2 * r2 - r1
                col = 2 * c2 - c1
                if 0 <= row < map_height and 0 <= col < map_width:
                    antinodes.add((row, col))

    return antinodes


def solve_part_one(map_data: List[List[str]], antennas: Dict[str, List[Tuple[int, int]]]) -> int:
    """"""Solve part one of the puzzle.

    Args:
        map_data: A 2D list of characters representing the antenna map.
        antennas: A dictionary of lists of (row, column) tuples.

    Returns:
        Solution for part one (number of unique antinode locations).
    """"""
    antinodes = calculate_antinodes(map_data, antennas)
    return len(antinodes)


def main():
    # Check command line arguments
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]

    # Parse input
    map_data, antennas = parse_input(input_file)

    # Solve part one
    part_one_solution = solve_part_one(map_data, antennas)
    # ONLY PRINT THE RESULT, NO OTHER TEXT
    print(part_one_solution)


if __name__ == ""__main__"":
    main()
",0,[],3,,,124.09959483146667
False,9,disable_preprocessing,,6,[],3,,,170.94821524620056
True,10,disable_preprocessing,"""""""
Advent of Code 2023 Day 10: Hoof It
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Tuple, Set
import sys

def parse_input(input_file: str) -> Tuple[List[List[int]], List[Tuple[int, int]]]:
    """"""Parse the puzzle input from file into a 2D grid and a list of trailheads.

    Args:
        input_file: Path to the input file

    Returns:
        A tuple containing:
        - grid: A 2D list of integers representing the map.
        - trailheads: A list of tuples (row, col) representing the coordinates of trailheads.
    """"""
    grid: List[List[int]] = []
    trailheads: List[Tuple[int, int]] = []

    with open(input_file, 'r') as f:
        for r, line in enumerate(f):
            row = [int(c) for c in line.strip()]
            grid.append(row)
            for c, height in enumerate(row):
                if height == 0:
                    trailheads.append((r, c))

    return grid, trailheads


def dfs(row: int, col: int, grid: List[List[int]], visited: Set[Tuple[int, int]]) -> int:
    """"""Depth-First Search to find reachable 9s from a given position.

    Args:
        row: The row index of the current position.
        col: The column index of the current position.
        grid: The 2D grid representing the map.
        visited: A set of tuples (row, col) representing visited positions.

    Returns:
        The number of reachable 9s from the current position.
    """"""
    if row < 0 or row >= len(grid) or col < 0 or col >= len(grid[0]):
        return 0

    if (row, col) in visited:
        return 0

    visited.add((row, col))

    if grid[row][col] == 9:
        return 1

    count = 0
    directions = [(0, 1), (0, -1), (1, 0), (-1, 0)]

    for dr, dc in directions:
        new_row = row + dr
        new_col = col + dc

        if 0 <= new_row < len(grid) and 0 <= new_col < len(grid[0]) and grid[new_row][new_col] == grid[row][col] + 1:
            count += dfs(new_row, new_col, grid, visited)

    return count


def solve_part_one(grid: List[List[int]], trailheads: List[Tuple[int, int]]) -> int:
    """"""Solve part one of the puzzle.

    Args:
        grid: The 2D grid representing the map.
        trailheads: A list of tuples (row, col) representing the coordinates of trailheads.

    Returns:
        The sum of the scores of all trailheads.
    """"""
    total_score = 0
    for trailhead in trailheads:
        visited: Set[Tuple[int, int]] = set()
        total_score += dfs(trailhead[0], trailhead[1], grid, visited)

    return total_score


def main():
    # Check command line arguments
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]

    # Parse input
    grid, trailheads = parse_input(input_file)

    # Solve part one
    part_one_solution = solve_part_one(grid, trailheads)
    # ONLY PRINT THE RESULT, NO OTHER TEXT
    print(part_one_solution)

if __name__ == ""__main__"":
    main()
",0,[],3,,,76.96843075752258
True,11,disable_preprocessing,"""""""
Advent of Code 2023 Day 11: Plutonian Pebbles
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Dict, Tuple, Set, Optional
import sys
from collections import defaultdict, deque
import re

def parse_input(input_string: str) -> List[str]:
    """"""Parse the puzzle input from a string into a list of strings.

    Args:
        input_string: The input string containing stone values separated by spaces.

    Returns:
        A list of strings, where each string represents a stone's engraved number.
    """"""
    if not input_string:
        return []
    return input_string.split()


def transform_stone(stone: str) -> List[str]:
    """"""Apply the transformation rules to a single stone.

    Args:
        stone: A string representing the stone's engraved number.

    Returns:
        A list of strings representing the transformed stone(s).
    """"""
    if stone == ""0"":
        return [""1""]
    elif len(stone) % 2 == 0:
        half_len = len(stone) // 2
        left = str(int(stone[:half_len]))  # Remove leading zeros
        right = str(int(stone[half_len:])) # Remove leading zeros
        return [left, right]
    else:
        return [str(int(stone) * 2024)]


def blink(stones: List[str]) -> List[str]:
    """"""Simulate one blink and update the stone arrangement.

    Args:
        stones: A list of strings representing the current stone arrangement.

    Returns:
        A list of strings representing the updated stone arrangement after one blink.
    """"""
    transformed_stones = []
    for stone in stones:
        transformed_stones.append(transform_stone(stone))

    # Flatten the list of lists into a single list
    updated_stones = []
    for stone_list in transformed_stones:
        updated_stones.extend(stone_list)

    return updated_stones


def solve(initial_stones: List[str], num_blinks: int) -> int:
    """"""Simulate the blinking process and count the final number of stones.

    Args:
        initial_stones: A list of strings representing the initial stone arrangement.
        num_blinks: The number of blinks to simulate.

    Returns:
        The total number of stones after the specified number of blinks.
    """"""
    stones = initial_stones
    for _ in range(num_blinks):
        stones = blink(stones)
    return len(stones)


def main():
    """"""Main function to execute the solution.
    """"""
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]

    with open(input_file, 'r') as f:
        input_string = f.read().strip()

    initial_stones = parse_input(input_string)
    num_blinks = 25
    final_stone_count = solve(initial_stones, num_blinks)
    # ONLY PRINT THE RESULT, NO OTHER TEXT
    print(final_stone_count)

if __name__ == ""__main__"":
    main()
",3,[],3,,,104.80464911460876
True,12,disable_preprocessing,"""""""
Advent of Code 2023 Day 12: Garden Groups
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
""""""
from typing import List, Dict, Tuple, Set, Optional
import sys

def parse_input(input_file: str) -> List[List[str]]:
    """"""Parse the puzzle input from file into a 2D list of characters.

    Args:
        input_file: Path to the input file

    Returns:
        A 2D list representing the garden map.
    """"""
    grid = []
    with open(input_file, 'r') as f:
        for line in f:
            line = line.strip()
            if line:
                grid.append(list(line))
    return grid


def flood_fill(grid: List[List[str]], visited: Set[Tuple[int, int]], row: int, col: int, current_region_cells: List[Tuple[int, int]]) -> None:
    """"""Performs flood fill to identify a connected region.

    Args:
        grid: The 2D grid representing the garden map.
        visited: A set to store visited cell coordinates.
        row: The row index of the current cell.
        col: The column index of the current cell.
        current_region_cells: A list to store the coordinates of cells in the current region.

    Returns:
        None (modifies visited and current_region_cells in place).
    """"""
    rows = len(grid)
    cols = len(grid[0])
    plant_type = grid[row][col]

    if (row, col) in visited:
        return

    visited.add((row, col))
    current_region_cells.append((row, col))

    # Check adjacent cells
    neighbors = [(row - 1, col), (row + 1, col), (row, col - 1), (row, col + 1)]
    for r, c in neighbors:
        if 0 <= r < rows and 0 <= c < cols and grid[r][c] == plant_type and (r, c) not in visited:
            flood_fill(grid, visited, r, c, current_region_cells)


def calculate_area_and_perimeter(grid: List[List[str]], region_cells: List[Tuple[int, int]]) -> Tuple[int, int]:
    """"""Calculates the area and perimeter of a region.

    Args:
        grid: The 2D grid representing the garden map.
        region_cells: A list of tuples representing the coordinates of cells in the region.

    Returns:
        A tuple containing the area and perimeter of the region.
    """"""
    area = len(region_cells)
    perimeter = 0
    rows = len(grid)
    cols = len(grid[0])

    for row, col in region_cells:
        # Check neighbors
        neighbors = [(row - 1, col), (row + 1, col), (row, col - 1), (row, col + 1)]
        for r, c in neighbors:
            if not (0 <= r < rows and 0 <= c < cols) or grid[r][c] != grid[row][col]:
                perimeter += 1

    return area, perimeter


def solve(grid: List[List[str]]) -> int:
    """"""Solves the garden groups problem.

    Args:
        grid: The 2D grid representing the garden map.

    Returns:
        The total price of fencing all regions.
    """"""
    rows = len(grid)
    if rows == 0:
        return 0
    cols = len(grid[0])

    visited: Set[Tuple[int, int]] = set()
    regions: List[Dict[str, any]] = []
    total_price = 0

    for row in range(rows):
        for col in range(cols):
            if (row, col) not in visited:
                current_region_cells: List[Tuple[int, int]] = []
                flood_fill(grid, visited, row, col, current_region_cells)
                area, perimeter = calculate_area_and_perimeter(grid, current_region_cells)
                plant_type = grid[row][col]
                regions.append({'plant': plant_type, 'area': area, 'perimeter': perimeter})
                total_price += area * perimeter

    return total_price


def main():
    # Check command line arguments
    if len(sys.argv) < 2:
        print(""Usage: python3 solution.py [input_file]"")
        return

    input_file = sys.argv[1]

    # Parse input
    grid = parse_input(input_file)

    # Solve the problem
    total_price = solve(grid)

    # Print the result
    print(total_price)

if __name__ == ""__main__"":
    main()
",0,[],3,,,91.54574584960938
True,13,disable_preprocessing,"'''Advent of Code 2023 Day 13: Claw Contraption
Solution implementation based on the provided plan.

Usage: python3 solution.py [input_file]
'''
import re
import sys
from typing import List, Optional, Tuple


class Machine:
    '''Represents a claw machine with its button behaviors and prize location.'''

    def __init__(self, a_x: int, a_y: int, b_x: int, b_y: int, prize_x: int, prize_y: int) -> None:
        self.a_x = a_x
        self.a_y = a_y
        self.b_x = b_x
        self.b_y = b_y
        self.prize_x = prize_x
        self.prize_y = prize_y


def parse_input(input_file: str) -> List[Machine]:
    '''Parse the puzzle input from file into a list of Machine objects.

    Args:
        input_file: Path to the input file

    Returns:
        A list of Machine objects.
    '''
    machines: List[Machine] = []
    with open(input_file, 'r') as f:
        machine_data = f.read().split('\n\n')

    for data in machine_data:
        if not data.strip():
            continue
        lines = data.strip().split('\n')

        a_x, a_y = map(int, re.findall(r'[-+]?\d+', lines[0]))
        b_x, b_y = map(int, re.findall(r'[-+]?\d+', lines[1]))
        prize_x, prize_y = map(int, re.findall(r'[-+]?\d+', lines[2]))

        machine = Machine(a_x, a_y, b_x, b_y, prize_x, prize_y)
        machines.append(machine)

    return machines


def solve_for_A_and_B_presses(machine: Machine) -> Optional[int]:
    '''Solve the system of equations to find the number of A and B presses.

    Args:
        machine: A Machine object.

    Returns:
        The minimum cost (tokens) to win the prize, or None if the prize cannot be won.
    '''
    a_x = machine.a_x
    a_y = machine.a_y
    b_x = machine.b_x
    b_y = machine.b_y
    prize_x = machine.prize_x
    prize_y = machine.prize_y

    # Solve the system of equations:
    # A_x * a + B_x * b = prize_x
    # A_y * a + B_y * b = prize_y
    # Using Cramer's rule:
    det = a_x * b_y - b_x * a_y

    if det == 0:
        return None  # No unique solution

    a = (prize_x * b_y - b_x * prize_y) / det
    b = (a_x * prize_y - prize_x * a_y) / det

    if 0 <= a <= 100 and 0 <= b <= 100 and a == int(a) and b == int(b):
        cost = 3 * a + 1 * b
        return int(cost)

    return None


def find_minimum_cost_and_count_winnable_prizes(machines: List[Machine]) -> Tuple[int, int]:
    '''Find the minimum cost for each winnable prize and count the total number of winnable prizes.

    Args:
        machines: The list of Machine objects.

    Returns:
        A tuple containing the total number of winnable prizes and the minimum total cost to win all possible prizes.
    '''
    total_cost = 0
    winnable_prizes = 0

    for machine in machines:
        cost = solve_for_A_and_B_presses(machine)
        if cost is not None:
            winnable_prizes += 1
            total_cost += cost

    return winnable_prizes, total_cost


def main():
    '''Main function to solve the puzzle.'''
    if len(sys.argv) < 2:
        print('Usage: python3 solution.py [input_file]')
        return

    input_file = sys.argv[1]
    machines = parse_input(input_file)

    winnable_prizes, total_cost = find_minimum_cost_and_count_winnable_prizes(machines)

    # Output the result
    print(total_cost)


if __name__ == '__main__':
    main()
",0,[],3,,,76.22215247154236
